"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19977","Поля Weight, Resting HR, Sleep Hours и др. заполняются и сохраняются ","finalsurge","2026-07-25","passed","2026-07-25","tests.DailyVitalsTest","thread2","tests.DailyVitalsTest","checkAddVital"
"","8020","При выборе типа активности отображаются тренировки этого типа","finalsurge","2026-07-25","passed","2026-07-25","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkfilterWorkoutOnActivity"
"","7131","Разлогин: успешный логаут. Редирект на Account Login, отображается страница логина","finalsurge","2026-07-25","passed","2026-07-25","tests.LoginTest","thread1","tests.LoginTest","checkSuccessfullLogout"
"","4004","Виджет показывает неделю и уменьшенный календарь","finalsurge","2026-07-25","passed","2026-07-25","tests.DashboardTest","thread2","tests.DashboardTest","checkWeeklySummary"
"","4997","График отображает динамику веса по дням","finalsurge","2026-07-25","passed","2026-07-25","tests.DailyVitalsTest","thread2","tests.DailyVitalsTest","checkWeightChange"
"","8401","Появляется форма быстрого добавления тренировки на выбранную дату","finalsurge","2026-07-25","passed","2026-07-25","tests.CalendarTest","thread1","tests.CalendarTest","checkEmptyCalendarCell"
"","15566","Страница Default: отображается блок Training Volume","finalsurge","2026-07-25","passed","2026-07-25","tests.DashboardTest","thread2","tests.DashboardTest","checkMainLogo"
"","1483","Ссылка sign in. Проверка перехода на страницу регистрации","finalsurge","2026-07-25","passed","2026-07-25","tests.LoginTest","thread1","tests.LoginTest","checkRegistration"
"","7141","Появляется диалог подтверждения; после Cancel тренировка не удаляется","finalsurge","2026-07-25","passed","2026-07-25","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkCancelDeleteWorkout"
"","11551","Отображается сообщение об ошибке `""*Please select a valid Activity Type.""`","finalsurge","2026-07-25","passed","2026-07-25","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkEmptyNameWorkout"
"","7159","Каждый пункт меню ведёт на соответствующую страницу (Calendar, Workouts, Reports и т.д.)","finalsurge","2026-07-25","passed","2026-07-25","tests.DashboardTest","thread2","tests.DashboardTest","checkClickNavMenu"
"","16838","Авторизация с пустыми полями login и password. Ошибка входа: пустое поле Email. Ошибка входа: пустое поле Password ","finalsurge","2026-07-25","passed","2026-07-25","tests.LoginTest","thread1","tests.LoginTest","checkLoginWithEmptyFields"
"","15219","Чекбоксы вкл/выкл сохраняются, настройки применяются ","finalsurge","2026-07-25","passed","2026-07-25","tests.UserProfileTest","thread1","tests.UserProfileTest","checkNotification"
"","10802","Отображается сообщение об успешной отправке фидбека","finalsurge","2026-07-25","passed","2026-07-25","tests.FeedBackTest","thread2","tests.FeedBackTest","checkSendFeedBack"
"","15714","Проверка перехода на страницу логина","finalsurge","2026-07-25","passed","2026-07-25","tests.RegisterTest","thread1","tests.RegisterTest","checkLoginLink"
"","6520","В ячейках дней с тренировками отображается  метка типа активности","finalsurge","2026-07-25","passed","2026-07-25","tests.CalendarTest","thread1","tests.CalendarTest","checkActivityLabelExistence"
"","10427","После подтверждения запись отредактирована","finalsurge","2026-07-25","passed","2026-07-25","tests.DailyVitalsTest","thread2","tests.DailyVitalsTest","checkEdditVital"
"","17891","Отображается страница фидбека и текст Provide Feedback","finalsurge","2026-07-25","passed","2026-07-25","tests.FeedBackTest","thread2","tests.FeedBackTest","checkFeedBackPage"
"","8251","Календарь показывается, дни корректно распределены по сетке","finalsurge","2026-07-25","passed","2026-07-25","tests.CalendarTest","thread1","tests.CalendarTest","checkCalendarExistence"
"","7533","Поле   принимает  текст, сохраняется ","finalsurge","2026-07-25","passed","2026-07-25","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkCreateWorkout"
"","10915","После выбора файла изображение отображается в профиле","finalsurge","2026-07-25","passed","2026-07-25","tests.UserProfileTest","thread1","tests.UserProfileTest","checkAvatarUploaded"
"","10217","Отображаются: имя, email, фото профиля","finalsurge","2026-07-25","passed","2026-07-25","tests.UserProfileTest","thread1","tests.UserProfileTest","checkUserProfilePage"
"","24824","рафик отображает динамику Resting HR по дням ","finalsurge","2026-07-25","passed","2026-07-25","tests.DailyVitalsTest","thread2","tests.DailyVitalsTest","checkRestingHRChange"
"","6583","Создаётся копия тренировки с теми же параметрами","finalsurge","2026-07-25","passed","2026-07-25","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkCopyWorkout"
