"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3297","Успешная регистрация в системе","finalsurge","2026-07-21","passed","2026-07-21","tests.RegisterTest","thread1","tests.RegisterTest","checkSuccessfullRegistration"
"","4278","При выборе типа активности данные на графиках и в таблице фильтруются","finalsurge","2026-07-21","failed","2026-07-21","tests.WorkoutReportTest","thread2","tests.WorkoutReportTest","checkReportForActivity"
"","1769","Ссылка sign in. Проверка перехода на страницу регистрации","finalsurge","2026-07-21","passed","2026-07-21","tests.LoginTest","thread1","tests.LoginTest","checkRegistration"
"","3304","Появляется форма быстрого добавления тренировки на выбранную дату","finalsurge","2026-07-21","failed","2026-07-21","tests.CalendarTest","thread1","tests.CalendarTest","checkEmptyCalendarCell"
"","10382","Появляется диалог подтверждения; после Cancel тренировка не удаляется","finalsurge","2026-07-21","passed","2026-07-21","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkCancelDeleteWorkout"
"","13079","Дропдаун работает и ведёт на соответствующую страницу","finalsurge","2026-07-21","failed","2026-07-21","tests.DashboardTest","thread2","tests.DashboardTest","checkDropdownsOnPAge"
"","12409","График отображает динамику веса по дням","finalsurge","2026-07-21","failed","2026-07-21","tests.DailyVitalsTest","thread2","tests.DailyVitalsTest","checkWeightChange"
"","12609","Проверка перехода на страницу логина","finalsurge","2026-07-21","passed","2026-07-21","tests.RegisterTest","thread1","tests.RegisterTest","checkLoginLink"
"","4860","Переход на страницу с ссылками на часы ","finalsurge","2026-07-21","failed","2026-07-21","tests.DashboardTest","thread2","tests.DashboardTest","checkGarminButton"
"","12137","Отображается сообщение об ошибке `""*Please select a valid Activity Type.""`","finalsurge","2026-07-21","failed","2026-07-21","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkEmptyNameWorkout"
"","16101","рафик отображает динамику Resting HR по дням ","finalsurge","2026-07-21","failed","2026-07-21","tests.DailyVitalsTest","thread2","tests.DailyVitalsTest","checkRestingHRChange"
"","12588","Поля Weight, Resting HR, Sleep Hours и др. заполняются и сохраняются ","finalsurge","2026-07-21","failed","2026-07-21","tests.DailyVitalsTest","thread2","tests.DailyVitalsTest","checkAddVital"
"","12875","Виджет показывает 6 строк для 6 недель","finalsurge","2026-07-21","failed","2026-07-21","tests.DashboardTest","thread2","tests.DashboardTest","checkSixWeeksWidget"
"","5545","Поля Title и Description принимают текст, сохраняются после создания","finalsurge","2026-07-21","passed","2026-07-21","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkTtitleDescriptionExistence"
"","13510","Выбор типа тренировки","finalsurge","2026-07-21","passed","2026-07-21","tests.UserProfileTest","thread1","tests.UserProfileTest","checkSettingsTrainningChange"
"","8077","После подтверждения запись отредактирована","finalsurge","2026-07-21","passed","2026-07-21","tests.DailyVitalsTest","thread2","tests.DailyVitalsTest","checkEdditVital"
"","5108","Открывается модальное окно или страница с деталями тренировки","finalsurge","2026-07-21","failed","2026-07-21","tests.CalendarTest","thread1","tests.CalendarTest","checkFullCalendarCell"
"","10416","После выбора файла изображение отображается в профиле","finalsurge","2026-07-21","passed","2026-07-21","tests.UserProfileTest","thread1","tests.UserProfileTest","checkAvatarUploaded"
"","1424","Проверка валидации пустых полей","finalsurge","2026-07-21","passed","2026-07-21","tests.RegisterTest","thread1","tests.RegisterTest","checkValidMessagesForEmptyRegistration"
"","1980","Чекбокс Remember me: отображается, не прожат. После клика прожат","finalsurge","2026-07-21","passed","2026-07-21","tests.LoginTest","thread1","tests.LoginTest","loginWithRememberMeCheckbox"
"","7884","Календарь выбора даты открывается, дата устанавливается корректно","finalsurge","2026-07-21","failed","2026-07-21","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkCalendarActualMonthExistence"
"","12935","Отображается сообщение об успешной отправке фидбека","finalsurge","2026-07-21","failed","2026-07-21","tests.FeedBackTest","thread2","tests.FeedBackTest","checkSendFeedBack"
"","1090","Авторизация с пустым полем password. Ошибка входа: пустое поле Password","finalsurge","2026-07-21","passed","2026-07-21","tests.LoginTest","thread1","tests.LoginTest","checkLoginWithEmptyPassword"
"","1789","Проверка валидации некорректного email","finalsurge","2026-07-21","passed","2026-07-21","tests.RegisterTest","thread1","tests.RegisterTest","checkValidMessageForEmailForRegistration"
"","3387","Создаётся копия тренировки с теми же параметрами","finalsurge","2026-07-21","passed","2026-07-21","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkCopyWorkout"
"","1406","Авторизация с невалидным полем login. Ошибка входа: email без @","finalsurge","2026-07-21","passed","2026-07-21","tests.LoginTest","thread1","tests.LoginTest","checkLoginWithUnvalidLogin"
"","13203","Проверка отображения страницы","finalsurge","2026-07-21","failed","2026-07-21","tests.CustomerSupportTest","thread2","tests.CustomerSupportTest","checkCustomerSupportPage"
"","16472","Чекбоксы on/off - сохранить изменения ","finalsurge","2026-07-21","failed","2026-07-21","tests.UserProfileTest","thread1","tests.UserProfileTest","checkCalendarSyncChange"
"","3211","В ячейках дней с тренировками отображается  метка типа активности","finalsurge","2026-07-21","passed","2026-07-21","tests.CalendarTest","thread1","tests.CalendarTest","checkActivityLabelExistence"
"","12965","Виджет показывает неделю и уменьшенный календарь","finalsurge","2026-07-21","failed","2026-07-21","tests.DashboardTest","thread2","tests.DashboardTest","checkWeeklySummary"
"","8545","Страница Default: отображается блок Training Volume","finalsurge","2026-07-21","failed","2026-07-21","tests.DashboardTest","thread2","tests.DashboardTest","checkMainLogo"
"","3544","Поля Distance, Duration, Pace заполняются и сохраняются корректно","finalsurge","2026-07-21","passed","2026-07-21","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkIntervalExistence"
"","4244","График показывает длительность тренировок по месяцам / неделям","finalsurge","2026-07-21","failed","2026-07-21","tests.WorkoutReportTest","thread2","tests.WorkoutReportTest","checkReportForActivityButton"
"","2300","При нажатии стрелки месяц корректно переключается вперед","finalsurge","2026-07-21","failed","2026-07-21","tests.CalendarTest","thread1","tests.CalendarTest","checkCalendarMonthNavigationToTheRight"
"","3153","Успешный вход с валидными email и паролем","finalsurge","2026-07-21","passed","2026-07-21","tests.LoginTest","thread1","tests.LoginTest","checkSuccessfullLogin"
"","5996","После изменения полей и сохранения данные обновляются","finalsurge","2026-07-21","passed","2026-07-21","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkUpdateWorkout"
"","12637","Авторизация с пустыми полями login и password. Ошибка входа: пустое поле Email. Ошибка входа: пустое поле Password ","finalsurge","2026-07-21","passed","2026-07-21","tests.LoginTest","thread1","tests.LoginTest","checkLoginWithEmptyFields"
"","20865","После сохранения новое имя отображается в профиле и шапке сайта","finalsurge","2026-07-21","passed","2026-07-21","tests.UserProfileTest","thread1","tests.UserProfileTest","checkEditNameSurname"
"","8417","Появляется диалог подтверждения; после подтверждения тренировка удаляется из списка","finalsurge","2026-07-21","passed","2026-07-21","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkDeleteWorkout"
"","3404","Календарь показывает месяц и год","finalsurge","2026-07-21","passed","2026-07-21","tests.CalendarTest","thread1","tests.CalendarTest","checkCalendarActualMonthExistence"
"","8997","Отображаются: имя, email, фото профиля","finalsurge","2026-07-21","failed","2026-07-21","tests.UserProfileTest","thread1","tests.UserProfileTest","checkUserPrifilePage"
"","15179","Выбор языка типа тренировки","finalsurge","2026-07-21","passed","2026-07-21","tests.UserProfileTest","thread1","tests.UserProfileTest","checkSettingsLanguageChange"
"","15554","Отображается страница фидбека и текст Provide Feedback","finalsurge","2026-07-21","failed","2026-07-21","tests.FeedBackTest","thread2","tests.FeedBackTest","checkFeedBackPage"
"","5059","Открывается редактируемое окно     Workout Comment","finalsurge","2026-07-21","failed","2026-07-21","tests.WorkoutReportTest","thread2","tests.WorkoutReportTest","checkReportComment"
"","15850","При нажатии стрелки месяц корректно переключается назад ","finalsurge","2026-07-21","failed","2026-07-21","tests.CalendarTest","thread1","tests.CalendarTest","checkCalendarMonthNavigationToTheLeft"
"","1266","Авторизация с email, которого нет в системе. Сообщение об ошибке: `""Invalid login credentials. Please try again.""`","finalsurge","2026-07-21","passed","2026-07-21","tests.LoginTest","thread1","tests.LoginTest","checkUnregisteredLogin"
"","6973","Поле   принимает  текст, сохраняется ","finalsurge","2026-07-21","passed","2026-07-21","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkCreateWorkout"
"","19068","Чекбоксы вкл/выкл сохраняются, настройки применяются ","finalsurge","2026-07-21","passed","2026-07-21","tests.UserProfileTest","thread1","tests.UserProfileTest","checkNotification"
"","10640","Доступны типы: Run, Bike, Swim, Custom. Выбранный тип отображается в форме","finalsurge","2026-07-21","passed","2026-07-21","tests.WorkoutsTest","thread1","tests.WorkoutsTest","checkActivityTypeExistence"
"","2245","Разлогин: успешный логаут. Редирект на Account Login, отображается страница логина","finalsurge","2026-07-21","passed","2026-07-21","tests.LoginTest","thread1","tests.LoginTest","checkSuccessfullLogout"
"","1331","Авторизация с password, которого нет в системе. Сообщение об ошибке: `""Invalid login credentials. Please try again.""`","finalsurge","2026-07-21","passed","2026-07-21","tests.LoginTest","thread1","tests.LoginTest","checkUnregisteredPassword"
"","7246","Каждый пункт меню ведёт на соответствующую страницу (Calendar, Workouts, Reports и т.д.)","finalsurge","2026-07-21","failed","2026-07-21","tests.DashboardTest","thread2","tests.DashboardTest","checkClickNavMenu"
"","1806","Редирект на Can/t sign in: запросить email","finalsurge","2026-07-21","passed","2026-07-21","tests.LoginTest","thread1","tests.LoginTest","checkRequestNewPassword"
